pathway_name	ligand	receptor	lr	old_tx_id.ligand	gene_id.ligand	old_tx_id.receptor	gene_id.receptor
NOTCH	JAG1	NOTCH3	JAG1:NOTCH3	SMED30018205	SMESG000027402.1	SMED30022402	SMESG000077889.1
NOTCH	JAG1	NOTCH3	JAG1:NOTCH3	SMED30018205	SMESG000027402.1	SMED30027114	SMESG000032462.1
NOTCH	JAG1	NOTCH3	JAG1:NOTCH3	SMED30018205	SMESG000027402.1	SMED30027114	SMESG000032466.1
NOTCH	JAG1	NOTCH3	JAG1:NOTCH3	SMED30031788	SMESG000005484.1	SMED30022402	SMESG000077889.1
NOTCH	JAG1	NOTCH3	JAG1:NOTCH3	SMED30031788	SMESG000005484.1	SMED30027114	SMESG000032462.1
NOTCH	JAG1	NOTCH3	JAG1:NOTCH3	SMED30031788	SMESG000005484.1	SMED30027114	SMESG000032466.1
NOTCH	JAG1	NOTCH3	JAG1:NOTCH3	SMED30033977	SMESG000025423.1	SMED30022402	SMESG000077889.1
NOTCH	JAG1	NOTCH3	JAG1:NOTCH3	SMED30033977	SMESG000025423.1	SMED30027114	SMESG000032462.1
NOTCH	JAG1	NOTCH3	JAG1:NOTCH3	SMED30033977	SMESG000025423.1	SMED30027114	SMESG000032466.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30002925	SMESG000041500.1	SMED30022385	SMESG000061109.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30002925	SMESG000041500.1	SMED30023006	SMESG000043200.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30002925	SMESG000041500.1	SMED30023006	SMESG000045007.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30002925	SMESG000041500.1	SMED30025285	SMESG000063934.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30002925	SMESG000041500.1	SMED30027457	SMESG000066558.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30002925	SMESG000041500.1	SMED30027790	SMESG000068086.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30026909	SMESG000012542.1	SMED30022385	SMESG000061109.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30026909	SMESG000012542.1	SMED30023006	SMESG000043200.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30026909	SMESG000012542.1	SMED30023006	SMESG000045007.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30026909	SMESG000012542.1	SMED30025285	SMESG000063934.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30026909	SMESG000012542.1	SMED30027457	SMESG000066558.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30026909	SMESG000012542.1	SMED30027790	SMESG000068086.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30026909	SMESG000012543.1	SMED30022385	SMESG000061109.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30026909	SMESG000012543.1	SMED30023006	SMESG000043200.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30026909	SMESG000012543.1	SMED30023006	SMESG000045007.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30026909	SMESG000012543.1	SMED30025285	SMESG000063934.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30026909	SMESG000012543.1	SMED30027457	SMESG000066558.1
NOTCH	JAG2	NOTCH1	JAG2:NOTCH1	SMED30026909	SMESG000012543.1	SMED30027790	SMESG000068086.1
NOTCH	JAG2	NOTCH2	JAG2:NOTCH2	SMED30002925	SMESG000041500.1	SMED30013929	SMESG000063499.1
NOTCH	JAG2	NOTCH2	JAG2:NOTCH2	SMED30002925	SMESG000041500.1	SMED30017862	SMESG000025147.1
NOTCH	JAG2	NOTCH2	JAG2:NOTCH2	SMED30002925	SMESG000041500.1	SMED30024669	SMESG000068319.1
NOTCH	JAG2	NOTCH2	JAG2:NOTCH2	SMED30002925	SMESG000041500.1	SMED30025325	SMESG000063217.1
NOTCH	JAG2	NOTCH2	JAG2:NOTCH2	SMED30026909	SMESG000012542.1	SMED30013929	SMESG000063499.1
NOTCH	JAG2	NOTCH2	JAG2:NOTCH2	SMED30026909	SMESG000012542.1	SMED30017862	SMESG000025147.1
NOTCH	JAG2	NOTCH2	JAG2:NOTCH2	SMED30026909	SMESG000012542.1	SMED30024669	SMESG000068319.1
NOTCH	JAG2	NOTCH2	JAG2:NOTCH2	SMED30026909	SMESG000012542.1	SMED30025325	SMESG000063217.1
NOTCH	JAG2	NOTCH2	JAG2:NOTCH2	SMED30026909	SMESG000012543.1	SMED30013929	SMESG000063499.1
NOTCH	JAG2	NOTCH2	JAG2:NOTCH2	SMED30026909	SMESG000012543.1	SMED30017862	SMESG000025147.1
NOTCH	JAG2	NOTCH2	JAG2:NOTCH2	SMED30026909	SMESG000012543.1	SMED30024669	SMESG000068319.1
NOTCH	JAG2	NOTCH2	JAG2:NOTCH2	SMED30026909	SMESG000012543.1	SMED30025325	SMESG000063217.1
NOTCH	JAG2	NOTCH3	JAG2:NOTCH3	SMED30002925	SMESG000041500.1	SMED30022402	SMESG000077889.1
NOTCH	JAG2	NOTCH3	JAG2:NOTCH3	SMED30002925	SMESG000041500.1	SMED30027114	SMESG000032462.1
NOTCH	JAG2	NOTCH3	JAG2:NOTCH3	SMED30002925	SMESG000041500.1	SMED30027114	SMESG000032466.1
NOTCH	JAG2	NOTCH3	JAG2:NOTCH3	SMED30026909	SMESG000012542.1	SMED30022402	SMESG000077889.1
NOTCH	JAG2	NOTCH3	JAG2:NOTCH3	SMED30026909	SMESG000012542.1	SMED30027114	SMESG000032462.1
NOTCH	JAG2	NOTCH3	JAG2:NOTCH3	SMED30026909	SMESG000012542.1	SMED30027114	SMESG000032466.1
NOTCH	JAG2	NOTCH3	JAG2:NOTCH3	SMED30026909	SMESG000012543.1	SMED30022402	SMESG000077889.1
NOTCH	JAG2	NOTCH3	JAG2:NOTCH3	SMED30026909	SMESG000012543.1	SMED30027114	SMESG000032462.1
NOTCH	JAG2	NOTCH3	JAG2:NOTCH3	SMED30026909	SMESG000012543.1	SMED30027114	SMESG000032466.1
NOTCH	DLL1	NOTCH2	DLL1:NOTCH2	SMED30002414	SMESG000022173.1	SMED30013929	SMESG000063499.1
NOTCH	DLL1	NOTCH2	DLL1:NOTCH2	SMED30002414	SMESG000022173.1	SMED30017862	SMESG000025147.1
NOTCH	DLL1	NOTCH2	DLL1:NOTCH2	SMED30002414	SMESG000022173.1	SMED30024669	SMESG000068319.1
NOTCH	DLL1	NOTCH2	DLL1:NOTCH2	SMED30002414	SMESG000022173.1	SMED30025325	SMESG000063217.1
NOTCH	DLL1	NOTCH2	DLL1:NOTCH2	SMED30034201	SMESG000036778.1	SMED30013929	SMESG000063499.1
NOTCH	DLL1	NOTCH2	DLL1:NOTCH2	SMED30034201	SMESG000036778.1	SMED30017862	SMESG000025147.1
NOTCH	DLL1	NOTCH2	DLL1:NOTCH2	SMED30034201	SMESG000036778.1	SMED30024669	SMESG000068319.1
NOTCH	DLL1	NOTCH2	DLL1:NOTCH2	SMED30034201	SMESG000036778.1	SMED30025325	SMESG000063217.1
NRXN	NRXN1	NLGN1	NRXN1:NLGN1	SMED30018208	SMESG000066308.1	SMED30027655	SMESG000077711.1
NRXN	NRXN1	NLGN1	NRXN1:NLGN1	SMED30018208	SMESG000066308.1	SMED30027655	SMESG000077713.1
NRXN	NRXN1	NLGN1	NRXN1:NLGN1	SMED30018208	SMESG000066308.1	SMED30032503	SMESG000042617.1
NRXN	NRXN1	NLGN1	NRXN1:NLGN1	SMED30018208	SMESG000066308.1	SMED30032503	SMESG000042619.1
NRXN	NRXN1	NLGN1	NRXN1:NLGN1	SMED30024216	SMESG000054585.1	SMED30027655	SMESG000077711.1
NRXN	NRXN1	NLGN1	NRXN1:NLGN1	SMED30024216	SMESG000054585.1	SMED30027655	SMESG000077713.1
NRXN	NRXN1	NLGN1	NRXN1:NLGN1	SMED30024216	SMESG000054585.1	SMED30032503	SMESG000042617.1
NRXN	NRXN1	NLGN1	NRXN1:NLGN1	SMED30024216	SMESG000054585.1	SMED30032503	SMESG000042619.1
NRXN	NRXN3	NLGN1	NRXN3:NLGN1	SMED30016804	SMESG000058569.1	SMED30027655	SMESG000077711.1
NRXN	NRXN3	NLGN1	NRXN3:NLGN1	SMED30016804	SMESG000058569.1	SMED30027655	SMESG000077713.1
NRXN	NRXN3	NLGN1	NRXN3:NLGN1	SMED30016804	SMESG000058569.1	SMED30032503	SMESG000042617.1
NRXN	NRXN3	NLGN1	NRXN3:NLGN1	SMED30016804	SMESG000058569.1	SMED30032503	SMESG000042619.1
PTPRM	PTPRM	PTPRM	PTPRM:PTPRM	SMED30024341	SMESG000033794.1	SMED30024341	SMESG000033794.1
SEMA5	SEMA5A	PLXNA1	SEMA5A:PLXNA1	SMED30017892	SMESG000037895.1	SMED30014347	SMESG000006541.1
SEMA5	SEMA5A	PLXNA1	SEMA5A:PLXNA1	SMED30017892	SMESG000037895.1	SMED30014347	SMESG000006542.1
SEMA5	SEMA5A	PLXNA1	SEMA5A:PLXNA1	SMED30017892	SMESG000037895.1	SMED30014347	SMESG000049328.1
SEMA5	SEMA5A	PLXNA1	SEMA5A:PLXNA1	SMED30017892	SMESG000045754.1	SMED30014347	SMESG000006541.1
SEMA5	SEMA5A	PLXNA1	SEMA5A:PLXNA1	SMED30017892	SMESG000045754.1	SMED30014347	SMESG000006542.1
SEMA5	SEMA5A	PLXNA1	SEMA5A:PLXNA1	SMED30017892	SMESG000045754.1	SMED30014347	SMESG000049328.1
SEMA5	SEMA5B	PLXNA1	SEMA5B:PLXNA1	SMED30001290	SMESG000033853.1	SMED30014347	SMESG000006541.1
SEMA5	SEMA5B	PLXNA1	SEMA5B:PLXNA1	SMED30001290	SMESG000033853.1	SMED30014347	SMESG000006542.1
SEMA5	SEMA5B	PLXNA1	SEMA5B:PLXNA1	SMED30001290	SMESG000033853.1	SMED30014347	SMESG000049328.1
SEMA5	SEMA5B	PLXNA1	SEMA5B:PLXNA1	SMED30025076	SMESG000010166.1	SMED30014347	SMESG000006541.1
SEMA5	SEMA5B	PLXNA1	SEMA5B:PLXNA1	SMED30025076	SMESG000010166.1	SMED30014347	SMESG000006542.1
SEMA5	SEMA5B	PLXNA1	SEMA5B:PLXNA1	SMED30025076	SMESG000010166.1	SMED30014347	SMESG000049328.1
